NUM,COMPANY_NAME,CEO,VENTURE_TYPE,LOCATION,TYPE,TYPE_DETAIL,VENTURE_START_DATE,VENTURE_END_DATE
5918,"주식회사 써니쿡(Sunny Cook Co., Ltd)",박**,혁신성장유형,부산,제조업,주방용품,20240718,20270717
5919,주식회사  루카스78(LUCAS78),이**,혁신성장유형,서울,제조업,OA및 스마트기기 재제조,20240718,20270717
5920,주식회사 케이티아이시스템,신**,연구개발유형,인천,제조업,반도체 및 전자제품 생산설비 제작,20240717,20270716
5921,미래씨에스,박**,혁신성장유형,경기,제조업,컨베이어제작,20240717,20270716
5922,주식회사 케이비피글로벌,박**,벤처투자유형,부산,제조업,임플란트부품,20240717,20270716
5923,에코스틸산업 주식회사,임**,혁신성장유형,전북,제조업,형강재생,20240717,20270716
5924,주식회사 비모빌리티,송**,혁신성장유형,전북,제조업,"배터리팩, 충전기",20240717,20270716
5925,두영디앤에스,이**,혁신성장유형,경기,제조업,스마트안전체험시설물,20240717,20270716
5926,주식회사 피엔디산업,박**,혁신성장유형,경기,제조업,"공기살균기,살균건조기,위생기기,스피드도어 등등",20240717,20270716
5927,주식회사 엔어스,김**,혁신성장유형,경기,도소매업,"조명장치, 엘이디조명외,조명장치, 엘이디조명외,경영컨설팅",20240717,20270716
5928,(주)현진금속창호,이**,벤처투자유형,경기,건설운수,창호문틀제작및설치,20240717,20270716
5929,주식회사 닥터스쿡,심**,혁신성장유형,경기,제조업,"식용곤충관련 식품제조, 레토르트영양식, 건강기능식품",20240717,20270716
5930,주식회사 케이지미라클,정**,혁신성장유형,전북,제조업,수분크림,20240717,20270716
5931,주식회사 지티(GT),김**,혁신성장유형,경기,제조업,엠엘씨씨 전자부품 패턴롤,20240717,20270716
5932,주식회사 카이저,곽**,혁신성장유형,경기,제조업,"펌프,열교환기,냉동기",20240717,20270716
5933,주식회사 구현테크,구**,혁신성장유형,경기,제조업,제빙기,20240717,20270716
5934,주식회사 대상비철,차**,혁신성장유형,경기,제조업,"부스바(자동제어시스템 접지, 배전반 부품, 분전반 부품)",20240717,20270716
5935,아트윈티에스 주식회사,곽**,혁신성장유형,경기,제조업,도장 및 기타 피막 처리,20240717,20270716
5936,씨에스엘 랩,박**,혁신성장유형,경기,제조업,생활용품(욕실용품 외),20240717,20270716
5937,에이드코리아컴퍼니 주식회사,조**,혁신성장유형,서울,제조업,화장품 제조,20240717,20270716
5938,조일공업주식회사,"김**,박**",혁신성장유형,울산,제조업,자동차 부품,20240717,20270716
5939,주식회사 에프티이디,임**,혁신성장유형,대전,제조업,유연열전소자,20240717,20270716
5940,(주)위해관리연구소,이**,혁신성장유형,서울,연구개발서비스,위해평가 컨설팅,20240717,20270716
5941,주식회사 수영하이텍,박**,혁신성장유형,대구,제조업,"2차전지 양극제, 수처리약품",20240717,20270716
5942,주식회사 엘림피시텍,이**,혁신성장유형,충북,제조업,콘크리트구조물,20240717,20270716
5943,주식회사 위더스웰,서**,혁신성장유형,서울,도소매업,전문의약품 및 일반의약품,20240717,20270716
5944,(주)지안,김**,혁신성장유형,경남,제조업,"일반 압력용기, 구조물 및 일반산업 기계, 장비",20240717,20270716
5945,주식회사 드림코스,강**,혁신성장유형,경기,제조업,화장품 제조업,20240717,20270716
5946,(주)세움아이디,정**,혁신성장유형,경기,제조업,"트랜스포밍 가구(월베드, 전동 아일랜드 등)",20240717,20270716
5947,주식회사 누빈다,시**,혁신성장유형,경기,제조업,고성능 구동모터,20240717,20270716
5948,(주)오토베이션,박**,혁신성장유형,경남,제조업,산업용 제어기기 ,20240717,20270716
5949,한국희유금속 주식회사,천**,혁신성장유형,경기,제조업,"금, 은, 유가금속",20240717,20270716
5950,주식회사 에스피이노베이션,문**,혁신성장유형,경기,제조업,합금 몰드(금형) 및 무기화학 물질 ,20240717,20270716
5951,주식회사 디디케이,"이**,김**",혁신성장유형,전남,제조업,"die plate , cutter knife",20240717,20270716
5952,(주)엘제이솔루션,임**,벤처투자유형,대구,제조업,산업가스분석기,20240717,20270716
5953, 주식회사 아울링크,황**,벤처투자유형,경기,연구개발서비스,통신기술 용역 개발,20240717,20270716
5954,주식회사 인톤,김**,혁신성장유형,경기,건설운수,건축물,20240717,20270716
5955,주식회사 에이드,"임**,강**",혁신성장유형,전남,제조업,"기계제조, 컴퓨터소프트웨어",20240716,20270715
5956,주식회사 까사,송**,혁신성장유형,경남,제조업,자동차부품,20240716,20270715
5957,주식회사 썬에버,김**,혁신성장유형,경기,건설운수,태양광구조물,20240716,20270715
5958,이안테크 주식회사,권**,혁신성장유형,경기,제조업,알루미늄 압출 및 연신재품  금속창 관련제품,20240716,20270715
5959,주식회사 마이크로우라너스,황**,혁신성장유형,울산,연구개발서비스,초소형 납냉각 고속원자로,20240716,20270715
5960,주식회사 에스이에너텍,양**,혁신성장유형,인천,건설운수,태양광 발전시설 공사,20240716,20270715
5961,주식회사 아신하이테크,조**,혁신성장유형,대구,제조업,"산업용세정기, 산업기계",20240716,20270715
5962,주식회사 유에이치텍,김**,혁신성장유형,경기,제조업,"CCTV등보안기기,전자기기",20240716,20270715
5963,주식회사 대지에코랩,최**,혁신성장유형,경남,제조업,"응용소프트웨어의 개발및 공급, 공기조화장치 제조업",20240716,20270715
5964,유진조경 주식회사,"홍**,황**",혁신성장유형,전북,건설운수,"조경식재,시설물,석재가공및제작업,지반조성포장공사업,토공사업,영양우드칩",20240716,20270715
5965,(주)잡매칭앤렌트,권**,혁신성장유형,서울,도소매업,유료직업소개사업,20240716,20270715
5966,라온시스템가구(주),이**,혁신성장유형,경기,제조업,시스템가구,20240716,20270715
5967,주식회사 티비공장,김**,혁신성장유형,경기,제조업,"가정용 전자기기, 디스플레이 제품 제조",20240716,20270715
5968,티에프메디칼 주식회사,성**,혁신성장유형,경기,제조업,수동식 심폐소생기 외,20240716,20270715
5969,주식회사 아이에프유,김**,혁신성장유형,경기,제조업,반도체 제조용 기계 제조업,20240716,20270715
5970,주식회사 진성산업,도**,혁신성장유형,경기,제조업,유압기기,20240716,20270715
5971,자이온솔루션 주식회사,손**,혁신성장유형,서울,제조업,재생토너,20240716,20270715
5972,주식회사 에쓰와트,이**,연구개발유형,인천,제조업,태양광발전장치,20240716,20270715
5973,이닛컴퍼니 주식회사,이**,연구개발유형,경기,제조업,배리어프리 기초 화장품,20240716,20270715
5974,주식회사 아이팩,우**,혁신성장유형,경기,제조업,생활용품,20240716,20270715
5975,주식회사 에큐리바이오,S**,연구개발유형,경기,연구개발서비스,"의학,약학 연구개발",20240716,20270715
5976,주식회사 케이,박**,벤처투자유형,서울,제조업,전자부품,20240716,20270715
5977,주식회사 더퍼스트파크(The First Park Inc.),오**,벤처투자유형,서울,도소매업,플랫폼 기반의 의약품 유통 및 관련 소프트웨어 개발,20240716,20270715
5978,주식회사 뉴라진,김**,벤처투자유형,대전,연구개발서비스,GNE근육병 치료,20240716,20270715
5979,주식회사 포스트중경,최**,벤처투자유형,대구,도소매업,"문제성손발톱관리 화장품 책임 판매업 (안티러브럼드롭,안티러브럼스프레이)",20240716,20270715
5980,주식회사 사브와,"이**,최**",혁신성장유형,서울,제조업,화장품,20240711,20270710
5981,(주)엘에프엔비,이**,혁신성장유형,대구,제조업,제과제빵제조,20240711,20270710
5982,(주)디지털,이**,혁신성장유형,충남,제조업,공기순환기,20240710,20270709
5983,눈부신자연애바이오(주),이**,연구개발유형,전북,제조업,미량요소 복합비료,20240710,20270709
5984,주식회사 세종산업,류**,혁신성장유형,충북,제조업,"수도보온통, 건축부자재 외",20240710,20270709
5985,(주)영원코스텍,김**,혁신성장유형,경기,도소매업,"화장품 및 화장용품 도매업,화장품,섬유, 의복, 신발 및 가죽제품 중개업, 목재 및 건축자재 중개업, 연료, 광물, 1차 금",20240710,20270709
5986,지스타모빌리티 주식회사,김**,혁신성장유형,전북,제조업,"전기자전거, 전기오토바이, 신재생에너지 개발 시스템, 배터리패케이징, 통신모듈, 탄소배출권",20240710,20270709
5987,이강바이오 주식회사,이**,혁신성장유형,경기,"농,어,임,광업",백미,20240710,20270709
5988,뽕의도리 농업회사법인 유한회사,이**,혁신성장유형,전북,제조업,"소시지,햄,식육부산물,그 외 기타 상품 전문 도매업,교육,체험",20240710,20270709
5989,주식회사 에스피티,이**,혁신성장유형,경북,제조업,"수영장,풀장, 휘트니스풀 제작 및 설치",20240710,20270709
5990,캄리 주식회사,엄**,연구개발유형,대전,제조업,액체정량주입장비,20240710,20270709
5991,(주)선진환경기술,이**,혁신성장유형,충남,제조업,"탈취설비, 여과기, 하수처리용 기계, 폐기물처리용 기계",20240710,20270709
5992,주식회사 태주산업,조**,혁신성장유형,경기,제조업,재료분리대,20240710,20270709
5993,주식회사 샐러드마녀,김**,혁신성장유형,경기,제조업,샐러드,20240710,20270709
5994,주식회사 로로테크,이**,벤처투자유형,서울,제조업,전자부품제조업,20240710,20270709
5995,(주)포스텍,조**,연구개발유형,경기,제조업,가로등점멸기제어장치,20240710,20270709
5996,제이알테크,정**,혁신성장유형,경북,제조업,"자동차부품, 항공부품, 방산부품",20240710,20270709
5997,주식회사 씨앤케이디자인,김**,혁신성장유형,대구,제조업,간판,20240710,20270709
5998,주식회사 우성이엔지,김**,혁신성장유형,경기,제조업,반도체 제조용 기계 제조업,20240710,20270709
5999,주식회사 다원트레이드,"이**,오**",혁신성장유형,서울,도소매업,중고 휴대폰,20240710,20270709
6000,주식회사 케이퓨얼셀,"나**,조**",연구개발유형,경기,제조업,"자동차부품,연료전지시스템및관련부품,연료전지파워팩,시스템소프트웨어개발및공급, 연료전지연구개발",20240710,20270709
6001,주식회사더플레이스컴퍼니,신**,연구개발유형,서울,제조업,"의류,액세서리,잡화",20240710,20270709
6002,주식회사 현진메디,정**,벤처투자유형,광주,도소매업,수술재료 의료기기,20240710,20270709
6003,(주)제라기업,김**,혁신성장유형,충남,제조업,가스기구,20240710,20270709
6004,주식회사 엠제이홀딩스,정**,혁신성장유형,전북,제조업,제과제빵및 과자,20240710,20270709
6005,주식회사 아이닥,이**,혁신성장유형,서울,연구개발서비스,디지털 디스크 치료,20240710,20270709
6006,주식회사 하원테크,이**,혁신성장유형,경기,제조업,"압력용기, 반응기, 저장용기 및 교반기 제작",20240710,20270709
6007,주식회사 우디,"이**,김**,김**",혁신성장유형,인천,제조업,목재 데크와 부속물 등,20240710,20270709
6008,주식회사 비니즈,백**,벤처투자유형,충남,제조업,나노코팅,20240710,20270709
6009,주식회사 올댓프린팅,김**,혁신성장유형,경기,제조업,"아크릴 굿즈, 열쇠고리, 마그넷등의 판촉 제품 제작",20240710,20270709
6010,주식회사 씨에스카본,김**,혁신성장유형,서울,제조업,활성탄,20240710,20270709
6011,주식회사 니어스,이**,혁신성장유형,경기,제조업,도장부스,20240710,20270709
6012,주식회사 한국그린텍,홍**,혁신성장유형,강원,제조업,"탈취기,슬러지수집기,컨베이어,교반기,제진기 등",20240710,20270709
6013,주식회사  홀트에너지,김**,벤처투자유형,울산,제조업,연료적응형 수소추출기,20240710,20270709
6014,주식회사 프라임뮤파마,"전**,이**",벤처투자유형,대구,연구개발서비스,신약,20240710,20270709
6015,주식회사 지에프리치,김**,벤처투자유형,서울,도소매업,"가방 및 의류, 악세사리, 패션잡화, 통신판매업",20240710,20270709
6016,주식회사 아름메딕스,김**,벤처투자유형,경기,연구개발서비스,필러 화장품,20240710,20270709
6017,주식회사 레스트앤레크레이션,김**,벤처투자유형,서울,도소매업,의류 잡화,20240710,20270709
6018,주식회사 씨엠오테크,이**,혁신성장유형,경기,제조업,"연구개발지원, 자동제어장치 제조, 시스템 응용소프트웨어 , 제품 설계 및 디자인",20240709,20270708
6019,(주)삼성앤텍,김**,혁신성장유형,경기,제조업,창호 부속품 및 생활용품 제조,20240709,20270708
6020,주식회사 에스에이치아이엔이,서**,혁신성장유형,충남,제조업,외기,20240709,20270708
6021,부경하이텍,정**,혁신성장유형,전북,제조업,"자동차 부품, 자동차 cab suspension",20240709,20270708
6022,(주) 골드랜드,조**,혁신성장유형,경북,제조업,합성수지,20240709,20270708
6023,주아테크 주식회사,김**,혁신성장유형,경기,제조업,덕트 ,20240709,20270708
6024,주식회사 아주케미칼,박**,혁신성장유형,경기,제조업,"화장품 케이스, 친환경 용기, 플라스틱 사출품",20240709,20270708
6025,주식회사 운진,이**,혁신성장유형,서울,제조업,"원단의류, 화장품 제조",20240709,20270708
6026,주식회사 가나인더스,박**,혁신성장유형,경기,제조업,유해 조류 퇴치 장비,20240709,20270708
6027,주식회사 에스디코리아,김**,혁신성장유형,경기,제조업,"소방기구, 스프링클러",20240709,20270708
6028,주식회사 윤동,이**,혁신성장유형,경북,제조업,스티로폼 난연코팅액 및 내화팽창패드,20240709,20270708
6029,주식회사 로마,윤**,혁신성장유형,서울,도소매업,섹슈얼 웰니스 상품,20240709,20270708
6030,주식회사 비에이치월드(BH-WORLD),유**,혁신성장유형,경기,연구개발서비스,"면역기능성 화장품, 면역세포배양첨가물,면역기능성 식품",20240709,20270708
6031,주식회사 키프로젠,함**,연구개발유형,대전,제조업,"단백질정제용레진, 수탁발현정제서비스, 화장품원료",20240709,20270708
6032,모던설비주식회사,최**,혁신성장유형,울산,건설운수,가스시설시공업,20240709,20270708
6033,주식회사 올투그린파트너스,강**,벤처투자유형,경기,제조업,"디퓨저, 판촉물 외",20240709,20270708
6034,에피옴(주),박**,벤처투자유형,서울,연구개발서비스,유전체 데이터 분석 서비스,20240709,20270708
6035,에스엘라이프 주식회사,"김**,김**",벤처투자유형,서울,도소매업,"화장품 수,출입 및 유통",20240709,20270708
6036,주식회사미코라파,김**,연구개발유형,대전,연구개발서비스,"결핵균항원과 항체 판매, 면역활성 측정서비스, 결핵백신 및 진단법개발",20240709,20270708
6037,주식회사 범표원두,김**,혁신성장유형,경기,제조업,캡슐커피,20240704,20270703
6038,주식회사 하이테이블,"박**,추**",혁신성장유형,인천,제조업,"커피, 제빵",20240704,20270703
6039,주식회사 보손바이오사이언스,김**,혁신성장유형,충북,연구개발서비스,신약개발 및 화장품,20240704,20270703
6040,주식회사 현대디지텍에스이,임**,혁신성장유형,인천,제조업,"드론블랙박스, 4.3,7인치 공조용 멸균 공기청정기,이더넷 네트워크 장비 외",20240703,20270702
6041,컬티스 주식회사,이**,혁신성장유형,경기,제조업,디퍼런셜 와인딩 샤프트,20240703,20270702
6042,주식회사 착한푸드,도**,혁신성장유형,경북,제조업,"축산물 가공(돼지막창, 껍데기 및 관련 밀키트식품제조)",20240703,20270702
6043,주식회사 팜토리 농업회사법인,정**,벤처투자유형,충북,"농,어,임,광업","유러피안 샐러드 채소(프릴아이스,버터헤드,로메인,카이피라등)",20240703,20270702
6044,주식회사 노스윅,"김**,손**",연구개발유형,대전,제조업,"의료영상용 표준물질, 난용성 물질 가용화, 화장품 ",20240703,20270702
6045,엘에스테크 주식회사,조**,혁신성장유형,충남,제조업,"랙,산업기계,구조용금속구조재,물류자동화시스템 제조",20240703,20270702
6046,주식회사 거산이앤지,"이**,이**",혁신성장유형,경기,건설운수,"소방공사, 전기공사, 전기자동차 충전소 수조시스템",20240703,20270702
6047,(주)세라오스,박**,혁신성장유형,경기,제조업,치과용 의료기기,20240703,20270702
6048,주식회사 더블유에스디얼티메이트,백**,혁신성장유형,서울,제조업,전기 기기. 화장품,20240703,20270702
6049,주식회사 연희인더스트리,안**,벤처투자유형,경기,제조업,화장품 용기,20240703,20270702
6050,주식회사 라온테크,홍**,혁신성장유형,강원,제조업,비상발전기,20240703,20270702
6051,주식회사 텐스(Tense Corp.),"서**,서**",벤처투자유형,서울,도소매업,화장품,20240703,20270702
6052,주식회사 아이릭스,최**,혁신성장유형,서울,제조업,"양방향마이크, 민원창구, 안심벨, 화장실칸막이 ",20240703,20270702
6053,주식회사 엠에스피,박**,혁신성장유형,경기,제조업,냉간단조금형공구,20240703,20270702
6054,주식회사 거성공조,이**,혁신성장유형,경남,제조업,"공조장치, 냉난방덕트",20240703,20270702
6055,주식회사 성신테크,조**,혁신성장유형,충북,제조업,"표면처리 도금, 프레스 가공부품",20240703,20270702
6056,주식회사 케인시스,강**,혁신성장유형,강원,제조업,진동타격시스템,20240703,20270702
6057,주식회사 이레에코텍,"김**,육**",혁신성장유형,충남,제조업,분리막 및  액체여과기,20240703,20270702
6058,주식회사 이앤와이,김**,혁신성장유형,충남,제조업,화장품 케이스,20240703,20270702
6059,주식회사 하이브노,박**,혁신성장유형,경기,제조업,나노 섬유,20240703,20270702
6060,주식회사 아티드,박**,혁신성장유형,서울,도소매업,소프트웨어 관련 컨설팅,20240703,20270702
6061,예비창업자 김창현,김**,예비벤처유형,전남,연구개발서비스,,20240703,20270702
6062,주식회사 제이콜,"정**,이**",벤처투자유형,서울,도소매업,무연탄,20240703,20270702
6063,아던트스토리지코리아(주),이**,혁신성장유형,경기,제조업,SSD Test 장비,20240703,20270702
6064,주식회사 몰드시스템,이**,혁신성장유형,인천,제조업,"로봇튀김기,  로봇커피제조기,  초음파식기세척기,  초음파튀김기,  음식물처리기, 다관절로봇, 협동로봇, 플라스틱성형 주변기기",20240703,20270702
6065,(주) 피티엘,양**,혁신성장유형,경기,제조업,유아서적 및 완구,20240703,20270702
6066,주식회사 다솔씨푸드,최**,벤처투자유형,인천,도소매업,냉동수산물,20240703,20270702
6067,주식회사에이치에스플렉스,김**,혁신성장유형,경기,제조업,반도체장비부품,20240702,20270701
6068,주식회사 에스유엠,유**,혁신성장유형,경기,제조업,산업용 로봇 및 EV생산설비,20240702,20270701
6069,주식회사 테크라운,이**,혁신성장유형,경기,제조업,"수처리기,수처리및공급장치,용수처리및공급장치,정화장치,열가수분해가용화설비,폐플라스틱열분해설비,무역",20240702,20270701
6070,주식회사 케이버,한**,혁신성장유형,강원,제조업,생분해성 일회용품,20240702,20270701
6071,주식회사 케이티아이,조**,혁신성장유형,인천,제조업,"비디오폰 ,  로비폰",20240702,20270701
6072,주식회사 우인산업,조**,혁신성장유형,경기,건설운수,"샌드위치판넬설치공사,지붕판금공사,조립식건축물공사/건축자재 도소매,무역,전자상거래/구조용금속판제품,공작물 제조",20240702,20270701
6073,주식회사 씨앤엠,박**,혁신성장유형,서울,제조업,"스포츠,레저, 아웃도어 웨어",20240702,20270701
6074,(주)새진이엔씨,이**,혁신성장유형,서울,건설운수,기계설비공사,20240702,20270701
6075,주식회사 코노테크,고**,혁신성장유형,경기,제조업,카드 사용이 가능한 캡슐 머신 및 장난감 자판기,20240702,20270701
6076,(주)한국재생에너지연구원,강**,혁신성장유형,전북,제조업,"FFR/SIC/FR 제어기, WPC, WFMS, LTSA",20240702,20270701
6077,솔라이트테크,김**,혁신성장유형,경기,제조업,"반도체소재, 장비",20240702,20270701
6078,티엠이브이넷 주식회사,조**,혁신성장유형,경기,제조업,전기차 충전 케이블 냉각시스템,20240702,20270701
6079,주식회사 휴먼디펜스,이**,혁신성장유형,경남,제조업,교통안전용품,20240702,20270701
6080,(주)컨택비젼,임**,혁신성장유형,충남,제조업,"광학장비,자동화설비",20240702,20270701
6081,주식회사 이지씨,이**,혁신성장유형,경기,도소매업,"자동판매기 판매, 임대 및 운영업",20240702,20270701
6082,주식회사 아리예스코리아,김**,혁신성장유형,광주,제조업,"파쇄기, 분쇄기, 선별기, 샤프트외",20240702,20270701
6083,주식회사 에코데이,김**,혁신성장유형,인천,제조업,"도로안전시설물(도로표지병,도로명판 외)",20240702,20270701
6084,(주)대원토건,이**,혁신성장유형,경기,건설운수,지하흙막이공사,20240702,20270701
6085,가온테크 주식회사,이**,혁신성장유형,경기,제조업,"주차관제장치,컨테이너,전기장비,유무선통신장비,네트워크장비,영상감시장치,정보통신공사업,가전제품 및 부품 도매업",20240702,20270701
6086,주식회사 수영산업,김**,혁신성장유형,전북,제조업,골판지상자,20240702,20270701
6087,플라이삼육오 주식회사,강**,혁신성장유형,서울,제조업,육가공식품,20240702,20270701
6088,(주)성보스텐레스,김**,혁신성장유형,경남,제조업, 자동차부품/산업용 냉장냉동부품 제조업,20240702,20270701
6089,무진건설 주식회사,권**,혁신성장유형,경남,건설운수,"도장,습식,방수,석공사업,실내건축공사,건축자재",20240702,20270701
6090,에너인포 주식회사,전**,혁신성장유형,경기,제조업,적산전력량계등 계량계측기기 소프트웨어개발및공급,20240702,20270701
6091,주식회사 피엠큐,이**,혁신성장유형,충남,제조업,"배드민턴라켓, 스포츠의류",20240702,20270701
6092,주식회사 엔지티,이**,혁신성장유형,경기,제조업,파워볼,20240702,20270701
6093,주식회사 더샤인,유**,혁신성장유형,경기,제조업,화장품 원료,20240702,20270701
6094,주식회사 미르,이**,혁신성장유형,경기,제조업,스마트 물류 시스템,20240702,20270701
6095,솔브릿지 주식회사,장**,혁신성장유형,경기,제조업,태양광 반사필름,20240702,20270701
6096,주식회사 이노바인코리아,"김**,최**",혁신성장유형,서울,도소매업,"마스크, 건강기능식품, 생활 용품 등",20240702,20270701
6097,클리어어스,정**,혁신성장유형,부산,제조업,필터 조립체,20240702,20270701
6098,주식회사 코어이미징,김**,혁신성장유형,서울,제조업,"산업용 PC, 소프트웨어 등 ",20240702,20270701
6099,열성코리아ENG,명**,혁신성장유형,경남,제조업,"리프트, 전동대차, 크레인, 승강기 외",20240702,20270701
6100,주식회사 슬레노,신**,혁신성장유형,경기,제조업,압축기 부품,20240702,20270701
6101,지엘이앤씨 주식회사,박**,혁신성장유형,경남,제조업,건설용리프트,20240702,20270701
6102,주식회사 뿌리,박**,벤처투자유형,대구,제조업,족발/보쌈 및 관련 소스 일체,20240702,20270701
6103,다해에너지 주식회사,박**,혁신성장유형,충북,제조업,이차전지 신소재,20240702,20270701
6104,주식회사 우리이엔씨,김**,벤처투자유형,경기,건설운수,비계구조물설치 및 해체공사업,20240702,20270701
6105,주식회사 그린유니버스뮤직,설**,벤처투자유형,서울,도소매업,음원 음반 유통,20240702,20270701
6106,주식회사 디벨니티,박**,혁신성장유형,인천,제조업,화장품 제조 및 판매,20240627,20270626
6107,주식회사 라이프슈티컬,손**,연구개발유형,서울,도소매업,"건강기능식품, 의약품, 전문과학기술서비스업",20240626,20270625
6108,주식회사 대흥,이**,연구개발유형,경기,제조업,"과일잼, 가공버터, 카라멜, 시럽류등",20240626,20270625
6109,주식회사 한인테크,은**,혁신성장유형,인천,제조업,기계장비부품,20240626,20270625
6110,주식회사 아쿠온,김**,혁신성장유형,경기,"농,어,임,광업","특용작물, 허브류, 엽채류",20240626,20270625
6111,주식회사 애플트리,김**,혁신성장유형,경기,제조업,반도체장비및부품,20240626,20270625
6112,(주)삼진콘크리트-파주공장,"나**,나**",혁신성장유형,경기,"농,어,임,광업","보도블록,시각장애인용점자블록,경계블록",20240626,20270625
6113,에이에스이티 주식회사,박**,혁신성장유형,경기,제조업,"이차전지용 전해질막, 음극시드",20240626,20270625
6114,주식회사 하이솔,이**,혁신성장유형,전북,제조업,액화수소단열창 배관자재,20240626,20270625
6115,지안공업주식회사,최**,혁신성장유형,경기,제조업,반도체 부품,20240626,20270625
6116,명신이엔지주식회사,이**,연구개발유형,울산,제조업,선박임가공,20240626,20270625
6117,세계캐스팅 주식회사,최**,혁신성장유형,전북,제조업,주철 맨홀뚜껑,20240626,20270625
6118,디에스네트웍스주식회사,김**,혁신성장유형,인천,제조업,자동차 부품 제조,20240626,20270625
6119,(주)빌리버스,김**,혁신성장유형,경기,제조업,자동차 운반설비,20240626,20270625
6120,이룸유비쿼터스(주),"김**,김**",혁신성장유형,서울,제조업,"통합배선반, 영상감시장치 외",20240626,20270625
6121,모스포츠 주식회사,S**,혁신성장유형,서울,제조업,"스포츠 신발, 의류 및 기타용품",20240626,20270625
6122,주식회사 노아에스비엠에이,김**,연구개발유형,부산,제조업,SBM (선박점도제어 교체시스템),20240626,20270625
6123,주식회사 금호,김**,혁신성장유형,경기,제조업,자동차부품 도금,20240626,20270625
6124,달구벌산업주식회사,"이**,안**",혁신성장유형,경북,제조업,합성수지,20240626,20270625
6125,주식회사 공통의감각,김**,벤처투자유형,서울,제조업,의류,20240626,20270625
6126,주식회사 인피니셜테크놀로지,서**,연구개발유형,경기,제조업,RF Transceiver & ModAP (Modem+AP) Chipset,20240626,20270625
6127,(주)씨엠피,최**,연구개발유형,대전,제조업,PEMFC Gas Humidifier,20240626,20270625
6128,주식회사 엠에스원다이텍,문**,혁신성장유형,대구,제조업,"폴리에스텔 ,나일론",20240626,20270625
6129,주식회사 비제이와이,유**,벤처투자유형,충남,제조업,"의료기기,진단키트,화장품,헬스케어 제조/화장품,화장용품,가축사료 도소매,전자상거래/물리,화학,생물학 연구개발",20240626,20270625
6130,주식회사 율사이트,권**,혁신성장유형,서울,도소매업,가치소비플랫폼 프릿지 및 친환경 브랜드 인큐베이팅 및 브랜딩,20240626,20270625
6131,주식회사 스타레이저,임**,혁신성장유형,경기,제조업,배전판케이스 반도체장비제작,20240626,20270625
6132,(주)해강에이스,"김**,권**",혁신성장유형,경남,제조업,대형발전기 고정자권선 코일,20240626,20270625
6133,주식회사 드림창호,박**,혁신성장유형,경기,건설운수,유리 및 창호 공사업,20240626,20270625
6134,주식회사 소울23,한**,혁신성장유형,경기,제조업,"의복, 가죽의복",20240626,20270625
6135,주식회사 제이티피솔루션,진**,혁신성장유형,경기,제조업,반도체 부품 제조 및 도소매,20240626,20270625
6136,주식회사 노바써모,이**,벤처투자유형,경기,제조업,"pcb용 방열 prepreg, 방열 pcb원판",20240626,20270625
6137,예비창업자 이혜영,이**,예비벤처유형,부산,제조업,,20240626,20270625
6138,농업회사법인 주식회사 머쉬앤,정**,벤처투자유형,전북,"농,어,임,광업",버섯균사체 식품원료,20240626,20270625
6139,(주)에이아이솔루션즈,김**,혁신성장유형,대전,제조업,인공지능 산업안전장치 및 비전시스템,20240625,20270624
6140,대보푸드 주식회사,장**,혁신성장유형,경기,제조업,아이스크림,20240625,20270624
6141,주식회사 팜360닷에이아이,R**,혁신성장유형,경기,제조업,"공조기, 환기시스템, 냉난방기기",20240625,20270624
6142,케이치과기공소,김**,혁신성장유형,경기,제조업,치과보철물,20240625,20270624
6143,아트렌(주),성**,혁신성장유형,경기,제조업,"콘택트렌즈,콘택트렌즈 관리용품,무역",20240625,20270624
6144,주식회사 내이브로,이**,혁신성장유형,인천,제조업,유아용스낵,20240625,20270624
6145,산이 농업회사법인 주식회사,김**,혁신성장유형,강원,제조업,완전개방형 비닐하우스 시스템,20240625,20270624
6146,주식회사 도취,김**,연구개발유형,대전,제조업,"특수목적용기계 제조/전자상거래,무역/공학연구개발,시각,인테리어,제품 디자인",20240625,20270624
6147,(주)건지이엔지,최**,혁신성장유형,충남,제조업,산업용 배관 제작,20240625,20270624
6148,주식회사 보름바이오,이**,혁신성장유형,강원,제조업,"항원, 항체 및 체외진단키트",20240625,20270624
6149,대원케미칼(주),고**,혁신성장유형,경기,제조업,산업용 특수양면테이프. 전기차 배터리용 테이프.반도체용 테이프,20240625,20270624
6150,주식회사 지에이티엘,김**,혁신성장유형,경기,제조업,2차전지 생산설비 전기 설계 및 제어,20240625,20270624
6151,주식회사 큐텍전자,김**,혁신성장유형,경기,제조업,"계측기기,전자기기",20240625,20270624
6152,주식회사 스틸라이트,천**,혁신성장유형,경기,제조업,"경량철구조물, 냉간성형강구조 패널라이징, 모듈러건축",20240625,20270624
6153,주식회사 홀썸브랜드,권**,혁신성장유형,서울,도소매업,없음 ,20240625,20270624
6154,주식회사 오성제이비와이,오**,혁신성장유형,충남,제조업,EPS(스티로폼)준불연 단열재,20240625,20270624
6155,포스트에이아이 주식회사,조**,혁신성장유형,서울,연구개발서비스,"AI 학습용 저작도구, 생성형 AI 에이전트 RAG, AI활용서비스 연구개발 외",20240625,20270624
6156,(주)무등방화문,김**,혁신성장유형,광주,제조업,방화문,20240625,20270624
